7.1566e+05,0.51472,0,0
7.1567e+05,0.55244,0,0
7.1567e+05,0.48642,1.26,0
7.1567e+05,0.41092,0.02,0
7.1567e+05,0.40075,0,0
7.1567e+05,0.4025,0.049999,0
7.1567e+05,0.28052,0.79999,0
7.1567e+05,0.28611,0,0
7.1567e+05,0.3911,0,0
7.1567e+05,0.41377,0,0
7.1567e+05,0.53308,0,0
7.1568e+05,0.49302,0,0
7.1568e+05,0.45263,0,0
7.1568e+05,0.46895,0,0
7.1568e+05,0.53553,0,0
7.1568e+05,0.53895,0,0
7.1568e+05,0.52104,0,0
7.1568e+05,0.51712,0,0
7.1568e+05,0.4121,0,0
7.1568e+05,0.42687,0,0
7.1568e+05,0.53071,0,0
7.1569e+05,0.47925,0,0
7.1569e+05,0.38555,0.06,0
7.1569e+05,0.26249,0.58999,0
7.1569e+05,0.31457,0.16,0
7.1569e+05,0.32137,0,0
7.1569e+05,0.32385,0.54,0
7.1569e+05,0.27859,0.15,0
7.1569e+05,0.28761,0,0
7.1569e+05,0.20294,0,0
7.1569e+05,0.27537,0,0
7.157e+05,0.55902,0,0
7.157e+05,0.62711,0.39,0
7.157e+05,0.41131,0,0
7.157e+05,0.58729,0,0
7.157e+05,0.62943,0,0
7.157e+05,0.61837,0,0
7.157e+05,0.50325,0,0
7.157e+05,0.57836,0,0
7.157e+05,0.31251,0,0
7.157e+05,0.35141,0,0
7.1571e+05,0.41263,0,0
7.1571e+05,0.41153,0,0
7.1571e+05,0.49088,0,0
7.1571e+05,0.52808,0,0
7.1571e+05,0.55038,0,0
7.1571e+05,0.5273,0,0
7.1571e+05,0.55313,0,0
7.1571e+05,0.55511,0,0
7.1571e+05,0.54836,0,0
7.1571e+05,0.56439,0,0
7.1572e+05,0.51647,0,0
7.1572e+05,0.50784,0,0
7.1572e+05,0.51534,0.02,0
7.1572e+05,0.3632,0.14,0
7.1572e+05,0.34224,0.24,0
7.1572e+05,0.24419,0.82999,0
7.1572e+05,0.3195,2.03,0
7.1572e+05,0.11422,1.26,0
7.1572e+05,0.32329,1,0
7.1572e+05,0.14266,1.12,0
7.1573e+05,0.16402,0.25001,0
7.1573e+05,0.3137,0,0
7.1573e+05,0.2112,0.040001,0
7.1573e+05,0.26429,0,0
7.1573e+05,0.44719,0,0
7.1573e+05,0.47626,0.24,0
7.1573e+05,0.36871,0.02,0
7.1573e+05,0.36826,1.6,0
7.1573e+05,0.35042,0.23,0
7.1573e+05,0.28658,0,0
7.1574e+05,0.31855,0.28001,0
7.1574e+05,0.29546,0.02,0
7.1574e+05,0.37042,0,0
7.1574e+05,0.32171,0.070001,0
7.1574e+05,0.37919,0,0
7.1574e+05,0.44364,0,0
7.1574e+05,0.46635,0,0
7.1574e+05,0.47803,0,0
7.1574e+05,0.36002,1.03,0
7.1574e+05,0.3239,0,0
7.1575e+05,0.28333,0,0
7.1575e+05,0.37553,0,0
7.1575e+05,0.33638,0,0
7.1575e+05,0.40422,0,0
7.1575e+05,0.39676,0,0
7.1575e+05,0.33073,0,0
7.1575e+05,0.26964,0,0
7.1575e+05,0.32901,0,0
7.1575e+05,0.27767,0,0
7.1575e+05,0.32326,0,0
7.1576e+05,0.33801,0,0
7.1576e+05,0.35309,0,0
7.1576e+05,0.29652,0,0
7.1576e+05,0.3509,0,0
7.1576e+05,0.37203,0,0
7.1576e+05,0.36001,0,0
7.1576e+05,0.37632,0,0
7.1576e+05,0.3634,0,0
7.1576e+05,0.38593,0,0
7.1576e+05,0.37316,0,0
7.1577e+05,0.3712,0,0
7.1577e+05,0.32072,0,0
7.1577e+05,0.30994,0,0
7.1577e+05,0.31171,0,0
7.1577e+05,0.27869,0,0
7.1577e+05,0.31613,0,0
7.1577e+05,0.29601,0,0
7.1577e+05,0.28921,0,0
7.1577e+05,0.28814,0,0
7.1577e+05,0.26486,0.34999,0
7.1578e+05,0.08403,0.12,0
7.1578e+05,0.19343,0,0
7.1578e+05,0.1957,0,0
7.1578e+05,0.25877,0,0
7.1578e+05,0.17368,0,0
7.1578e+05,0.24052,0,0
7.1578e+05,0.24003,0,0
7.1578e+05,0.25446,0,0
7.1578e+05,0.27591,0,0
7.1578e+05,0.26819,0,0
7.1579e+05,0.25891,0,0
7.1579e+05,0.25421,0,0
7.1579e+05,0.23874,0,0
7.1579e+05,0.23905,0,0
7.1579e+05,0.22271,0,0
7.1579e+05,0.23693,0,0
7.1579e+05,0.22482,0,0
7.1579e+05,0.21812,0,0
7.1579e+05,0.19588,0.14,0
7.1579e+05,0.13507,0.040001,0
7.158e+05,0.20548,0,0
7.158e+05,0.12453,0,0
7.158e+05,0.17707,0,0
7.158e+05,0.19403,0,0
7.158e+05,0.19383,0,0
7.158e+05,0.16115,0.06,0
7.158e+05,0.18198,0,0
7.158e+05,0.074873,0.67001,0
7.158e+05,0.14803,0.02,0
7.158e+05,0.072203,1.08,0
7.1581e+05,0.15091,0.01,0
7.1581e+05,0.10443,0,0
7.1581e+05,0.141,0.39,0
7.1581e+05,0.11811,0.02,0
7.1581e+05,0.09493,0,0
7.1581e+05,0.056032,1.45,0
7.1581e+05,0.1071,0.02,0
7.1581e+05,0.071252,0.079999,0
7.1581e+05,0.047106,1.1,0
7.1581e+05,0.069249,0.1,0
7.1582e+05,0.0922,0.03,0
7.1582e+05,0.081121,0,0
7.1582e+05,0.081526,0.18,0
7.1582e+05,0.077467,0.81,0
7.1582e+05,0.08857,0.02,0
7.1582e+05,0.034584,0,0
7.1582e+05,0.045417,0,0
7.1582e+05,0.045347,0,0
7.1582e+05,0.040619,1.03,0
7.1582e+05,0.061573,0.12,0
7.1583e+05,0.064576,0.02,0
7.1583e+05,0.064029,0.02,0
7.1583e+05,0.047071,0.3,0
7.1583e+05,0.071363,0.03,0
7.1583e+05,0.049153,0,0
7.1583e+05,0.055474,0,0
7.1583e+05,0.077623,0.25001,0
7.1583e+05,0.069545,0.09,0
7.1583e+05,0.086553,0.02,0
7.1583e+05,0.10361,0,0
7.1584e+05,0.091069,0,0
7.1584e+05,0.069346,0,0
7.1584e+05,0.029419,0,0
7.1584e+05,0.027123,0.040001,0
7.1584e+05,0.035827,0,0
7.1584e+05,0.046685,0.94001,0
7.1584e+05,0.054613,0,0
7.1584e+05,0.049675,0.02,0
7.1584e+05,0.068218,0.01,0
7.1584e+05,0.04508,0.16,0
7.1585e+05,0.045028,0.03,0
7.1585e+05,0.035893,0.14,0
7.1585e+05,0.054028,0.54,0
7.1585e+05,0.03681,0.70999,0
7.1585e+05,0.074939,0.03,0
7.1585e+05,0.071444,0.06,0
7.1585e+05,0.03941,0,0
7.1585e+05,0.054465,0,0
7.1585e+05,0.041661,0,0
7.1585e+05,0.036201,0,0
7.1586e+05,0.035144,0,0
7.1586e+05,0.020421,0,0
7.1586e+05,0.018252,0,0
7.1586e+05,0.024942,0,0
7.1586e+05,0.041607,0,0
7.1586e+05,0.053738,0,0
7.1586e+05,0.031577,0.37999,0
7.1586e+05,0.036765,0.23,0
7.1586e+05,0.062143,0.54,0
7.1586e+05,0.04339,0.36,0
7.1587e+05,0.040695,0,0
7.1587e+05,0.051303,0.64001,0
7.1587e+05,0.059493,0.049999,0
7.1587e+05,0.042993,1.03,0
7.1587e+05,0.060093,0.2,0
7.1587e+05,0.064162,0.43001,0
7.1587e+05,0.056669,0.84,0
7.1587e+05,0.03808,0.31001,0
7.1587e+05,0.061472,0.6,0
7.1587e+05,0.066557,0,0
7.1588e+05,0.060019,0,0
7.1588e+05,0.053759,1.26,0
7.1588e+05,0.055845,0.73001,0
7.1588e+05,0.057684,0.01,0
7.1588e+05,0.053486,0.12,0
7.1588e+05,0.054876,0.49999,0
7.1588e+05,0.064428,0,0
7.1588e+05,0.041598,0.02,0
7.1588e+05,0.033046,0.02,0
7.1588e+05,0.038562,0,0
7.1589e+05,0.034099,0.070001,0
7.1589e+05,0.011328,0.049999,0
7.1589e+05,0.033058,0,0
7.1589e+05,0.024649,0.049999,0
7.1589e+05,0.0014664,0.23,0
7.1589e+05,0.020361,0,0
7.1589e+05,0.0022963,0.39,0
7.1589e+05,0.039795,0.15,0
7.1589e+05,0.017905,0.06,0
7.1589e+05,0.051794,0.28001,0
7.159e+05,0.05149,0.070001,0
7.159e+05,0.030559,0.46999,0
7.159e+05,0.074648,0,0
7.159e+05,0.061938,0.09,0
7.159e+05,0.074658,0.31999,0
7.159e+05,0.061453,1.45,0
7.159e+05,0.068037,0.03,0
7.159e+05,0.064724,0.27,0
7.159e+05,0.036372,0.12,0
7.159e+05,0.03927,0.12,0
7.1591e+05,0.044122,0.049999,0
7.1591e+05,0.065306,0,0
7.1591e+05,0.084515,0.25999,0
7.1591e+05,0.051906,0,0
7.1591e+05,0.080264,0.01,0
7.1591e+05,0.06958,0.76001,0
7.1591e+05,0.049944,0.21,0
7.1591e+05,0.050608,0.01,0
7.1591e+05,0.055545,0,0
7.1591e+05,0.055969,0,0
7.1592e+05,0.070462,0,0
7.1592e+05,0.039525,0,0
7.1592e+05,0.044783,0.02,0
7.1592e+05,0.072399,0.06,0
7.1592e+05,0.049286,0.11,0
7.1592e+05,0.049251,0.58999,0
7.1592e+05,0.078014,0,0
7.1592e+05,0.093571,0.01,0
7.1592e+05,0.085557,0,0
7.1592e+05,0.069724,0,0
7.1593e+05,0.072941,0,0
7.1593e+05,0.063843,0.049999,0
7.1593e+05,0.10391,0.02,0
7.1593e+05,0.045196,0.46001,0
7.1593e+05,0.037283,0.03,0
7.1593e+05,0.10457,0.01,0
7.1593e+05,0.064172,1.07,0
7.1593e+05,0.077023,0.40999,0
7.1593e+05,0.1306,0.01,0
7.1593e+05,0.15735,0,0
7.1594e+05,0.14336,0.040001,0
7.1594e+05,0.1116,0.2,0
7.1594e+05,0.088297,0.079999,0
7.1594e+05,0.088998,0.13,0
7.1594e+05,0.061996,0,0
7.1594e+05,0.065774,0,0
7.1594e+05,0.16291,0,0
7.1594e+05,0.09623,0,0
7.1594e+05,0.10777,0,0
7.1594e+05,0.074013,0.19,0
7.1595e+05,0.17683,0.040001,0
7.1595e+05,0.11957,0,0
7.1595e+05,0.18349,0,0
7.1595e+05,0.21194,0.02,0
7.1595e+05,0.16072,0.01,0
7.1595e+05,0.21909,0,0
7.1595e+05,0.078467,0,0
7.1595e+05,0.049567,0,0
7.1595e+05,0.052878,0,0
7.1595e+05,0.1327,0,0
7.1596e+05,0.081301,0,0
7.1596e+05,0.12915,0,0
7.1596e+05,0.19306,0,0
7.1596e+05,0.22909,0,0
7.1596e+05,0.15031,1.5,0
7.1596e+05,0.14752,0,0
7.1596e+05,0.17423,1.77,0
7.1596e+05,0.17179,0.01,0
7.1596e+05,0.074394,0.02,0
7.1596e+05,0.096582,1.06,0
7.1597e+05,0.14566,0.58001,0
7.1597e+05,0.20804,0.02,0
7.1597e+05,0.069381,0,0
7.1597e+05,0.23312,0,0
7.1597e+05,0.1962,0.01,0
7.1597e+05,0.22289,0,0
7.1597e+05,0.21339,0,0
7.1597e+05,0.3486,0,0
7.1597e+05,0.29973,1.22,0
7.1597e+05,0.17742,0,0
7.1598e+05,0.22235,0.03,0
7.1598e+05,0.19529,0.23,0
7.1598e+05,0.14872,0.02,0
7.1598e+05,0.23124,0,0
7.1598e+05,0.094186,0.06,0
7.1598e+05,0.24509,0.01,0
7.1598e+05,0.2314,0,0
7.1598e+05,0.19029,0.079999,0
7.1598e+05,0.18739,0,0
7.1598e+05,0.25311,0.51,0
7.1599e+05,0.23161,0,0
7.1599e+05,0.33069,0,0
7.1599e+05,0.34728,0,0
7.1599e+05,0.25126,0,0
7.1599e+05,0.15558,0,0
7.1599e+05,0.13451,0.03,0
7.1599e+05,0.18144,0.16,0
7.1599e+05,0.15245,0.46999,0
7.1599e+05,0.17553,0.40001,0
7.1599e+05,0.18203,0.2,0
7.16e+05,0.18744,0,0
7.16e+05,0.2505,0,0
7.16e+05,0.17483,0.11,0
7.16e+05,0.19547,0,0
7.16e+05,0.33415,0,0
7.16e+05,0.34417,0,0
7.16e+05,0.39018,0,0
7.16e+05,0.41005,0,0
7.16e+05,0.37785,0,0
7.16e+05,0.43164,0,0
7.1601e+05,0.35341,0,0
7.1601e+05,0.36144,0,0
7.1601e+05,0.39227,0,0
7.1601e+05,0.4023,0.01,0
7.1601e+05,0.31448,0.40001,0
7.1601e+05,0.44282,0,0
7.1601e+05,0.35572,0.22,0
7.1601e+05,0.16181,0.02,0
7.1601e+05,0.29197,0,0
7.1601e+05,0.19814,0.6,0
7.1602e+05,0.22703,0.15,0
7.1602e+05,0.32718,1.38,0
7.1602e+05,0.17694,0.049999,0
7.1602e+05,0.15928,0.040001,0
7.1602e+05,0.38444,0.84,0
7.1602e+05,0.28661,0.12,0
7.1602e+05,0.38877,0,0
7.1602e+05,0.46449,0,0
7.1602e+05,0.35601,0,0
7.1602e+05,0.36593,0,0
7.1603e+05,0.23808,0,0
7.1603e+05,0.26501,0,0
7.1603e+05,0.38862,0,0
7.1603e+05,0.47115,0,0
7.1603e+05,0.48426,0,0
7.1603e+05,0.52847,0,0
7.1603e+05,0.54895,0,0
7.1603e+05,0.47101,0,0
7.1603e+05,0.40556,1.08,0
7.1603e+05,0.45316,0,0
7.1604e+05,0.38764,1.13,0
7.1604e+05,0.28431,0.40999,0
7.1604e+05,0.27057,0.40001,0
7.1604e+05,0.17255,0.25001,0
7.1604e+05,0.27034,0.13,0
7.1604e+05,0.34155,0.15,0
7.1604e+05,0.34102,0.28001,0
7.1604e+05,0.39001,0.13,0
7.1604e+05,0.38632,0,0
7.1604e+05,0.28153,0,0
7.1605e+05,0.55621,0,0
7.1605e+05,0.34913,0,0
7.1605e+05,0.4427,0,0
7.1605e+05,0.15681,0,0
7.1605e+05,0.53079,0,0
7.1605e+05,0.50706,0.070001,0
7.1605e+05,0.27932,1.58,0
7.1605e+05,0.2568,0.02,0
7.1605e+05,0.55334,0,0
7.1605e+05,0.23945,0.03,0
7.1606e+05,0.35368,0.13,0
7.1606e+05,0.23467,0.96,0
7.1606e+05,0.35333,0.049999,0
7.1606e+05,0.32141,0,0
7.1606e+05,0.36542,0,0
7.1606e+05,0.31614,0,0
7.1606e+05,0.35889,0.02,0
7.1606e+05,0.15389,0.85001,0
7.1606e+05,0.30649,0,0
7.1606e+05,0.32421,0.31999,0
7.1607e+05,0.24537,0.64001,0
7.1607e+05,0.30076,0.33,0
7.1607e+05,0.17917,1.1,0
7.1607e+05,0.364,0.22,0
7.1607e+05,0.24365,1.66,0
7.1607e+05,0.39663,0,0
7.1607e+05,0.36787,0.070001,0
7.1607e+05,0.3338,0.02,0
7.1607e+05,0.47619,0,0
7.1607e+05,0.19753,1.95,0
7.1608e+05,0.34369,0.16,0
7.1608e+05,0.29525,0.12,0
7.1608e+05,0.23108,1.68,0
7.1608e+05,0.34955,0.28001,0
7.1608e+05,0.32201,1.5,0
7.1608e+05,0.26203,0.049999,0
7.1608e+05,0.45083,0.23,0
7.1608e+05,0.30924,0.02,0
7.1608e+05,0.33263,0,0
7.1608e+05,0.32566,0.1,0
7.1609e+05,0.161,0.6,0
7.1609e+05,0.35969,0.09,0
7.1609e+05,0.25028,1.56,0
7.1609e+05,0.20679,0.049999,0
7.1609e+05,0.35486,0.15,0
7.1609e+05,0.39348,0.91999,0
7.1609e+05,0.40505,0,0
7.1609e+05,0.41881,0,0
7.1609e+05,0.43832,0,0
7.1609e+05,0.21843,0,0
7.161e+05,0.37568,0,0
7.161e+05,0.26055,0,0
7.161e+05,0.27547,0.40999,0
7.161e+05,0.22158,1.41,0
7.161e+05,0.14434,0.79999,0
7.161e+05,0.16608,0.61001,0
7.161e+05,0.33269,0,0
7.161e+05,0.27003,0.14,0
7.161e+05,0.28783,0.73001,0
7.161e+05,0.2389,0.24,0
7.1611e+05,0.31162,0.64999,0
7.1611e+05,0.19262,0.31999,0
7.1611e+05,0.32912,0,0
7.1611e+05,0.19974,0.19,0
7.1611e+05,0.3904,0,0
7.1611e+05,0.41993,0.25999,0
7.1611e+05,0.33738,0,0
7.1611e+05,0.32613,0.27,0
7.1611e+05,0.22414,0.78,0
7.1611e+05,0.36249,0.02,0
7.1612e+05,0.36701,0.18,0
7.1612e+05,0.30095,0,0
7.1612e+05,0.1904,0.049999,0
7.1612e+05,0.18329,0.54,0
7.1612e+05,0.27394,0.49999,0
7.1612e+05,0.15092,2.21,0
7.1612e+05,0.21171,0,0
7.1612e+05,0.20433,0.88001,0
7.1612e+05,0.21478,0.33,0
7.1612e+05,0.25508,0,0
7.1613e+05,0.18648,0.040001,0
7.1613e+05,0.16552,0,0
7.1613e+05,0.18494,0,0
7.1613e+05,0.29481,0,0
7.1613e+05,0.31568,0,0
7.1613e+05,0.35682,0,0
7.1613e+05,0.34819,0,0
7.1613e+05,0.28438,0,0
7.1613e+05,0.22593,0.1,0
7.1613e+05,0.20343,0.070001,0
7.1614e+05,0.17707,0.82999,0
7.1614e+05,0.23685,0.15,0
7.1614e+05,0.28966,0,0
7.1614e+05,0.21158,0.43999,0
7.1614e+05,0.075901,4.8,0
7.1614e+05,0.0645,0.61999,0
7.1614e+05,0.10229,0.049999,0
7.1614e+05,0.17977,0.09,0
7.1614e+05,0.24193,0,0
7.1614e+05,0.20801,0,0
7.1615e+05,0.21549,0,0
7.1615e+05,0.22208,0,0
7.1615e+05,0.2052,0,0
7.1615e+05,0.15781,0.02,0
7.1615e+05,0.10802,0.97001,0
7.1615e+05,0.14805,0.03,0
7.1615e+05,0.25373,0.1,0
7.1615e+05,0.1449,0.55001,0
7.1615e+05,0.13515,0.1,0
7.1615e+05,0.15825,0.16,0
7.1616e+05,0.17385,0.02,0
7.1616e+05,0.16233,0,0
7.1616e+05,0.12033,0.2,0
7.1616e+05,0.1407,0.91999,0
7.1616e+05,0.067363,1.98,0
7.1616e+05,0.079879,0.1,0
7.1616e+05,0.064997,0.040001,0
7.1616e+05,0.0925,0.02,0
7.1616e+05,0.1183,0,0
7.1616e+05,0.12031,0,0
7.1617e+05,0.093198,0,0
7.1617e+05,0.11763,0.23,0
7.1617e+05,0.095473,0.2,0
7.1617e+05,0.11555,0.09,0
7.1617e+05,0.11102,0.02,0
7.1617e+05,0.11618,1.02,0
7.1617e+05,0.118,0.43999,0
7.1617e+05,0.073593,0.16,0
7.1617e+05,0.096846,0.23,0
7.1617e+05,0.13981,0.079999,0
7.1618e+05,0.075997,0.28001,0
7.1618e+05,0.12767,0.01,0
7.1618e+05,0.12082,0.16,0
7.1618e+05,0.069255,1.97,0
7.1618e+05,0.077937,0.37999,0
7.1618e+05,0.094417,1.18,0
7.1618e+05,0.099449,0.61001,0
7.1618e+05,0.10544,0.78,0
7.1618e+05,0.076061,1.86,0
7.1618e+05,0.068146,0.70001,0
7.1619e+05,0.073312,0.76001,0
7.1619e+05,0.08894,0.1,0
7.1619e+05,0.084153,0.01,0
7.1619e+05,0.059688,0,0
7.1619e+05,0.048633,0,0
7.1619e+05,0.045555,0.17,0
7.1619e+05,0.087575,0,0
7.1619e+05,0.088542,0.01,0
7.1619e+05,0.044355,0.34001,0
7.1619e+05,0.072949,0.02,0
7.162e+05,0.064737,1.48,0
7.162e+05,0.085115,0,0
7.162e+05,0.037312,0.43999,0
7.162e+05,0.072588,0.31999,0
7.162e+05,0.051707,0.070001,0
7.162e+05,0.044122,0.24,0
7.162e+05,0.056918,0.049999,0
7.162e+05,0.05631,0,0
7.162e+05,0.072065,0.16,0
7.162e+05,0.052524,0.49999,0
7.1621e+05,0.077352,0.72,0
7.1621e+05,0.082288,1.38,0
7.1621e+05,0.060474,1.28,0
7.1621e+05,0.074552,0.03,0
7.1621e+05,0.04943,0.02,0
7.1621e+05,0.078622,0,0
7.1621e+05,0.065608,0.040001,0
7.1621e+05,0.073491,0.3,0
7.1621e+05,0.045276,2.4199,0
7.1621e+05,0.045918,2.32,0
7.1622e+05,0.058696,0.33,0
7.1622e+05,0.0569,0.25999,0
7.1622e+05,0.043746,0.2,0
7.1622e+05,0.059908,0.02,0
7.1622e+05,0.027328,0.02,0
7.1622e+05,0.022082,0.22,0
7.1622e+05,0.028271,0,0
7.1622e+05,0.028614,0.01,0
7.1622e+05,0.031662,0,0
7.1622e+05,0.019064,0,0
7.1623e+05,0.022943,0,0
7.1623e+05,0.02142,0,0
7.1623e+05,0.020131,0,0
7.1623e+05,0.015099,0.03,0
7.1623e+05,0.018038,0.1,0
7.1623e+05,0.03178,0.03,0
7.1623e+05,0.026651,0.43999,0
7.1623e+05,0.040537,0.24,0
7.1623e+05,0.047133,0,0
7.1623e+05,0.057174,0,0
7.1624e+05,0.026094,0.049999,0
7.1624e+05,0.028343,0.69,0
7.1624e+05,0.035758,0,0
7.1624e+05,0.045299,0,0
7.1624e+05,0.02295,0.01,0
7.1624e+05,0.040346,0.46001,0
7.1624e+05,0.042476,0.11,0
7.1624e+05,0.037948,0.16,0
7.1624e+05,0.04301,0.52001,0
7.1624e+05,0.062581,0.22,0
7.1625e+05,0.0496,0.28001,0
7.1625e+05,0.051983,0.46999,0
7.1625e+05,0.05012,0.34001,0
7.1625e+05,0.033264,0.18,0
7.1625e+05,0.061556,0.85999,0
7.1625e+05,0.051794,0.40001,0
7.1625e+05,0.041224,0.06,0
7.1625e+05,0.064194,0,0
7.1625e+05,0.033894,0.01,0
7.1625e+05,0.045234,0.14,0
7.1626e+05,0.032753,0.02,0
7.1626e+05,0.045854,0,0
7.1626e+05,0.033094,0,0
7.1626e+05,0.036687,0,0
7.1626e+05,0.038458,0,0
7.1626e+05,0.044266,0.06,0
7.1626e+05,0.012208,0.37001,0
7.1626e+05,0.034298,0.12,0
7.1626e+05,0.055326,0.01,0
7.1626e+05,0.024949,0,0
7.1627e+05,0.014867,0,0
7.1627e+05,0.027318,0,0
7.1627e+05,0.01905,0,0
7.1627e+05,0.030724,0.06,0
7.1627e+05,0.022761,0.91999,0
7.1627e+05,0.047135,1.61,0
7.1627e+05,0.054898,1.98,0
7.1627e+05,0.088044,0.1,0
7.1627e+05,0.067098,0.31999,0
7.1627e+05,0.03208,0.2,0
7.1628e+05,0.072191,0.28001,0
7.1628e+05,0.056986,0.36,0
7.1628e+05,0.045514,0.34999,0
7.1628e+05,0.081133,0.28001,0
7.1628e+05,0.050953,0,0
7.1628e+05,0.05916,0.61999,0
